YEAR,MVP,PLAYER,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,EFF
2008,0,Al Harrington,73,34.9,20.1,7.3,16.6,43.9,2.3,6.4,36.4,3.2,4,79.3,1.4,4.9,6.2,1.4,1.2,0.3,2.2,16.9
2008,0,Yao Ming,77,33.6,19.7,7.4,13.4,54.8,0,0,100,4.9,5.7,86.6,2.6,7.2,9.9,1.8,0.4,1.9,3,23.8
2008,0,Richard Jefferson,82,35.8,19.6,6.5,14.9,43.9,1.4,3.6,39.7,5.1,6.3,80.5,0.7,3.9,4.6,2.4,0.8,0.2,2,16
2008,0,Jason Terry,74,33.7,19.6,7.3,15.8,46.3,2.3,6.2,36.6,2.7,3,88,0.5,1.9,2.4,3.4,1.3,0.3,1.6,16.5
2008,0,Tim Duncan,75,33.6,19.3,7.4,14.8,50.4,0,0,0,4.5,6.4,69.2,2.7,8,10.7,3.5,0.5,1.7,2.2,24.2
2008,0,Rudy Gay,79,37.3,18.9,7.2,16,45.3,1.1,3.1,35.1,3.3,4.4,76.7,1.4,4.2,5.5,1.7,1.2,0.7,2.6,15.8
2008,0,Pau Gasol,81,37,18.9,7.3,12.9,56.7,0,0,50,4.2,5.4,78.1,3.2,6.4,9.6,3.5,0.6,1,1.9,24.9
2008,0,Andre Iguodala,82,39.9,18.8,6.6,14,47.3,1,3.2,30.7,4.6,6.4,72.4,1.1,4.6,5.7,5.3,1.6,0.4,2.7,20
2008,0,O.J. Mayo,82,38,18.5,6.9,15.6,43.8,1.8,4.6,38.4,3,3.4,87.9,0.7,3.1,3.8,3.2,1.1,0.2,2.8,14.7
2008,0,John Salmons,79,37.5,18.3,6.5,13.8,47.2,1.6,3.8,41.7,3.6,4.4,83,0.7,3.5,4.2,3.2,1.1,0.3,2.1,16.9
2008,0,Ray Allen,79,36.4,18.2,6.3,13.2,48,2.5,6.2,40.9,3,3.2,95.2,0.8,2.7,3.5,2.8,0.9,0.2,1.7,16.8
2008,0,LaMarcus Aldridge,81,37.1,18.1,7.4,15.3,48.4,0.1,0.3,25,3.2,4.1,78.1,2.9,4.6,7.5,1.9,1,1,1.5,19.1
2008,0,Mo Williams,81,35,17.8,6.5,13.9,46.7,2.3,5.2,43.6,2.6,2.8,91.2,0.6,2.9,3.4,4.1,0.9,0.1,2.2,16.4
2008,0,Shaquille O'Neal,75,30,17.8,6.8,11.2,60.9,0,0,0,4.1,6.9,59.5,2.5,5.9,8.4,1.7,0.7,1.4,2.2,20.6
2008,0,Rashard Lewis,79,36.2,17.7,6.1,13.8,43.9,2.8,7,39.7,2.8,3.4,83.6,1.2,4.6,5.7,2.6,1,0.6,2,17.4
2008,0,Chauncey Billups,79,35.3,17.7,5.2,12.4,41.8,2.1,5,40.8,5.3,5.8,91.3,0.4,2.6,3,6.4,1.2,0.2,2.2,18.6
2008,0,Nate Robinson,74,29.9,17.2,6.1,13.9,43.7,1.7,5.2,32.5,3.4,4,84.1,1.3,2.6,3.9,4.1,1.3,0.1,1.9,16.2
2008,0,Mehmet Okur,72,33.5,17,6,12.3,48.5,1.3,2.8,44.6,3.8,4.6,81.7,1.7,6,7.7,1.7,0.8,0.7,1.8,18.9
2008,0,Jason Richardson,72,33.5,16.8,6.5,13.5,47.7,1.8,4.5,39.7,2.1,2.8,76.9,1.1,3.4,4.4,2,1.1,0.4,1.3,15.7
2008,0,Al Thornton,71,37.4,16.8,6.6,14.8,44.6,0.3,1.1,25.3,3.3,4.4,75.4,1.7,3.5,5.2,1.5,0.8,0.9,1.8,14
2008,0,Hedo Turkoglu,77,36.6,16.8,5.5,13.3,41.3,1.7,4.9,35.6,4.1,5.1,80.7,0.6,4.7,5.3,4.9,0.8,0.2,2.6,16.6
2008,0,Derrick Rose,81,37,16.8,7.1,14.9,47.5,0.2,0.9,22.2,2.4,3.1,78.8,1.2,2.7,3.9,6.3,0.8,0.2,2.5,17.1
2008,0,Gerald Wallace,71,37.6,16.6,5.5,11.4,48,0.5,1.8,29.8,5.1,6.4,80.4,1.6,6.2,7.8,2.7,1.7,0.9,2.1,20.5
2008,0,Jeff Green,78,36.8,16.5,6.1,13.7,44.6,1.2,3.2,38.9,3.1,3.9,78.8,1.5,5.1,6.7,2,1,0.4,2.2,16
2008,0,Andre Miller,82,36.3,16.3,6,12.7,47.3,0.2,0.6,28.3,4.1,5,82.6,1.5,3,4.5,6.5,1.3,0.2,2.4,18.8
2008,0,Randy Foye,70,35.6,16.3,5.7,14,40.7,1.6,4.4,36,3.3,3.9,84.6,0.5,2.6,3.1,4.3,1,0.4,2.1,14
2008,0,Charlie Villanueva,78,26.9,16.2,6.2,14,44.7,1.1,3.3,34.5,2.6,3.1,83.8,2,4.7,6.7,1.8,0.6,0.7,1.8,16
2008,0,Eric Gordon,78,34.3,16.1,5.3,11.6,45.6,1.7,4.3,38.9,3.8,4.5,85.4,0.6,2,2.6,2.8,1,0.4,2.1,13.8
2008,0,David Lee,81,34.9,16,6.4,11.7,54.9,0,0,0,3.1,4.1,75.5,3.2,8.6,11.7,2.1,1,0.3,1.9,23
2008,0,Steve Nash,74,33.6,15.7,5.8,11.5,50.3,1.5,3.3,43.9,2.6,2.8,93.3,0.3,2.8,3,9.7,0.7,0.1,3.4,20
2008,0,Andrea Bargnani,78,31.4,15.4,5.5,12.3,45,1.5,3.7,40.9,2.8,3.4,83.1,0.9,4.4,5.3,1.2,0.4,1.2,1.7,14.6
2007,0,LeBron James,75,40.4,30,10.6,21.9,48.4,1.5,4.8,31.5,7.3,10.3,71.2,1.8,6.1,7.9,7.2,1.8,1.1,3.4,30.3
2007,1,Kobe Bryant,82,38.9,28.3,9.5,20.6,45.9,1.8,5.1,36.1,7.6,9,84,1.1,5.2,6.3,5.4,1.8,0.5,3.1,26.6
2007,0,Allen Iverson,82,41.8,26.4,8.7,19,45.8,1.2,3.4,34.5,7.9,9.7,80.9,0.6,2.4,3,7.1,2,0.1,3,23.5
2007,0,Carmelo Anthony,77,36.4,25.7,9.5,19.2,49.2,0.8,2.1,35.4,6,7.7,78.6,2.3,5.1,7.4,3.4,1.3,0.5,3.3,23.5
2007,0,Amar'e Stoudemire,79,33.9,25.2,9,15.3,59,0.1,0.4,16.1,7,8.7,80.5,2.3,6.8,9.1,1.5,0.8,2.1,2.2,28.4
2007,0,Kevin Martin,61,36.3,23.7,6.8,15,45.6,1.8,4.4,40.2,8.2,9.5,86.9,0.8,3.7,4.5,2.1,1,0.1,2.1,19.8
2007,0,Dirk Nowitzki,77,36,23.6,8.2,17.1,47.9,1,2.9,35.9,6.2,7.1,87.9,1.2,7.3,8.6,3.5,0.7,0.9,2.1,25.4
2007,0,Michael Redd,72,37.5,22.7,7.6,17.3,44.2,1.8,5,36.2,5.6,6.8,82,1.2,3.1,4.3,3.4,0.9,0.2,2.5,18.1
2007,0,Richard Jefferson,82,39,22.6,7.5,16.2,46.6,0.9,2.6,36.2,6.6,8.3,79.8,1.1,3,4.2,3.1,0.9,0.3,2.4,18.3
2007,0,Chris Bosh,67,36.2,22.3,7.6,15.3,49.4,0.1,0.4,40,7,8.3,84.4,2.6,6.1,8.7,2.6,0.9,1,2.3,24.2
2007,0,Corey Maggette,70,35.7,22.1,6.5,14.3,45.8,1.1,2.9,38.4,7.9,9.7,81.2,1.1,4.5,5.6,2.7,1,0.1,2.8,19.2
2007,0,Baron Davis,82,39,21.8,7.9,18.6,42.6,2.1,6.4,33,3.9,5.2,75,1.2,3.5,4.7,7.6,2.3,0.5,2.8,22.2
2007,0,Jason Richardson,82,38.4,21.8,7.9,17.9,44.1,3,7.3,40.6,3,4,75.2,1,4.4,5.4,3.1,1.4,0.7,2,19.4
2007,0,Joe Johnson,82,40.8,21.7,7.9,18.3,43.2,2.1,5.4,38.1,3.9,4.6,83.4,1,3.5,4.5,5.8,1,0.2,2.7,19.3
2007,0,Tracy McGrady,66,37,21.6,8.3,19.8,41.9,1.3,4.5,29.2,3.7,5.4,68.4,0.6,4.5,5.1,5.9,1,0.5,2.4,18.5
2007,0,Antawn Jamison,79,38.7,21.4,7.8,17.9,43.6,1.5,4.5,33.9,4.2,5.5,76,2.7,7.5,10.2,1.5,1.3,0.4,1.4,22
2007,0,Vince Carter,76,38.9,21.3,7.7,16.9,45.6,1.3,3.6,35.9,4.6,5.6,81.6,1.5,4.5,6,5.1,1.2,0.4,2.4,21.4
2007,0,Carlos Boozer,81,34.9,21.1,8.8,16,54.7,0,0,0,3.6,4.9,73.8,2.4,8,10.4,2.9,1.2,0.5,2.6,25
2007,0,Chris Paul,80,37.6,21.1,7.9,16.1,48.8,1.2,3.1,36.9,4.2,4.9,85.1,0.8,3.2,4,11.6,2.7,0.1,2.5,27.9
2007,0,Al Jefferson,82,35.6,21,8.8,17.6,50,0,0.1,0,3.5,4.8,72.1,3.8,7.4,11.1,1.4,0.9,1.5,2,23.8
2007,0,Dwight Howard,82,37.7,20.7,7.1,11.9,59.9,0,0,0,6.5,10.9,59,3.4,10.8,14.2,1.3,0.9,2.1,3.2,26.8
2007,0,David West,76,37.8,20.6,8.3,17.2,48.2,0.1,0.3,24,3.9,4.6,85,2.4,6.5,8.9,2.3,0.8,1.3,2.2,22.1
2007,0,Jamal Crawford,80,39.9,20.6,7.1,17.4,41,2.2,6.2,35.6,4.1,4.8,86.4,0.5,2.1,2.6,5,1,0.2,2.4,16
2007,0,Kevin Durant,80,34.6,20.3,7.3,17.1,43,0.7,2.6,28.8,4.9,5.6,87.3,0.9,3.5,4.4,2.4,1,0.9,2.9,15.6
2007,0,Monta Ellis,81,37.9,20.2,8,15.1,53.1,0.1,0.6,23.1,4,5.1,76.7,1.6,3.3,5,3.9,1.5,0.3,2.1,20.5
2007,0,Rudy Gay,81,37,20.1,7.7,16.7,46.1,1.7,4.8,34.6,3.1,3.9,78.5,1.7,4.4,6.2,2,1.4,1,2.3,18.4
2007,0,Stephen Jackson,73,39.1,20.1,6.7,16.5,40.5,2.5,6.9,36.3,4.2,5.1,83.2,0.9,3.4,4.4,4.1,1.3,0.4,2.7,16.8
2007,0,Josh Howard,76,36.3,19.9,7.5,16.4,45.5,0.9,2.8,31.9,4.1,5.1,81.3,1.6,5.4,7,2.2,0.8,0.4,1.5,18.9
2007,0,Andre Iguodala,82,39.5,19.9,7.1,15.6,45.6,1.2,3.7,32.9,4.5,6.2,72.1,1,4.4,5.4,4.8,2.1,0.6,2.6,20
2007,0,Paul Pierce,80,35.9,19.6,6.4,13.7,46.4,1.8,4.6,39.2,5.1,6.1,84.3,0.7,4.5,5.1,4.5,1.3,0.5,2.8,19.9
2007,0,Danny Granger,80,36,19.6,6.7,15.1,44.6,2.1,5.3,40.4,4,4.7,85.2,1.2,4.9,6.1,2.1,1.2,1.1,2.1,18.8
2007,0,Hedo Turkoglu,82,36.9,19.5,6.8,14.9,45.6,2,5.1,40,4,4.8,82.9,1,4.7,5.7,5,0.9,0.3,3,19.6
2007,0,Manu Ginobili,74,31.1,19.5,6.1,13.3,46,2.1,5.3,40.1,5.1,6,86,0.9,3.9,4.8,4.5,1.5,0.4,2.7,20
2007,0,Tim Duncan,78,34,19.3,7.5,15.1,49.7,0,0.1,0,4.3,5.9,73,3,8.3,11.3,2.8,0.7,1.9,2.3,24.6
2007,0,Brandon Roy,74,37.7,19.1,7.2,15.8,45.4,1,2.9,34,3.8,5,75.3,1.1,3.6,4.7,5.8,1.1,0.2,1.8,19.2
2007,0,Mike Dunleavy,82,36,19.1,6.5,13.6,47.6,2,4.7,42.4,4.1,4.9,83.4,0.7,4.5,5.2,3.5,1,0.4,2.3,18.9
2007,0,Deron Williams,82,37.3,18.8,6.9,13.6,50.7,1,2.6,39.5,4,5,80.3,0.4,2.5,3,10.5,1.1,0.3,3.4,22.6
2007,0,Kevin Garnett,71,32.8,18.8,7.5,13.9,53.9,0,0.2,0,3.8,4.7,80.1,1.9,7.3,9.2,3.4,1.4,1.3,1.9,24.8
2007,0,Ben Gordon,72,31.8,18.6,6.4,14.8,43.4,2,4.8,41,3.7,4.1,90.8,0.6,2.5,3.1,3,0.8,0.1,2.1,14.6
2007,0,Rashard Lewis,81,38,18.2,6.4,14,45.5,2.8,6.8,40.9,2.7,3.2,83.8,1.2,4.2,5.4,2.4,1.2,0.5,1.7,17.8
2007,0,LaMarcus Aldridge,76,34.9,17.8,7.4,15.3,48.4,0,0.1,14.3,3,3.9,76.2,2.9,4.7,7.6,1.6,0.7,1.2,1.7,18.5
2007,0,Ray Allen,73,35.9,17.4,6,13.5,44.5,2.5,6.2,39.8,2.9,3.2,90.7,1,2.6,3.7,3.1,0.9,0.2,1.7,15.8
2007,0,Richard Hamilton,72,33.7,17.3,6.9,14.3,48.4,0.9,2,44,2.6,3.1,83.3,1,2.2,3.3,4.2,1,0.1,1.8,16.1
2007,0,Josh Smith,81,35.5,17.2,6.4,14,45.7,0.3,1.2,25.3,4.1,5.8,71,2,6.2,8.2,3.4,1.5,2.8,3,20.8
2007,0,Andre Miller,82,36.8,17,6.9,14.1,49.2,0,0.4,8.8,3.1,4.1,77.2,1.2,2.8,4,6.9,1.3,0.1,2.5,18.6
2007,0,Chauncey Billups,78,32.3,17,5,11.2,44.8,1.8,4.4,40.1,5.1,5.6,91.8,0.5,2.2,2.7,6.8,1.3,0.2,2.1,19.3
2007,0,Steve Nash,81,34.3,16.9,6,11.9,50.4,2.2,4.7,47,2.7,3,90.6,0.3,3.1,3.5,11.1,0.7,0.1,3.6,22.4
2007,0,Peja Stojakovic,77,35.2,16.4,5.9,13.3,44,3,6.8,44.1,1.7,1.8,92.9,0.8,3.5,4.3,1.2,0.7,0.1,0.8,14.4
2007,0,Mike Miller,70,35.3,16.4,5.9,11.8,50.2,2.2,5.1,43.2,2.3,3,77.4,0.7,5.9,6.7,3.4,0.5,0.2,2.6,18.1
2007,0,Leandro Barbosa,82,29.5,15.6,5.8,12.5,46.2,2,5.1,38.9,2.1,2.6,82.2,0.5,2.3,2.8,2.6,0.9,0.2,1.4,13.6
2006,0,Kobe Bryant,77,40.8,31.6,10.6,22.8,46.3,1.8,5.2,34.4,8.7,10,86.8,1,4.7,5.7,5.4,1.4,0.5,3.3,27.6
2006,0,Carmelo Anthony,65,38.2,28.9,10.6,22.4,47.6,0.6,2.3,26.8,7.1,8.7,80.8,2.2,3.8,6,3.8,1.2,0.4,3.6,23.3
2006,0,Gilbert Arenas,74,39.8,28.4,8.7,20.9,41.8,2.8,7.9,35.1,8.2,9.7,84.4,0.8,3.7,4.6,6,1.9,0.2,3.2,24.2
2006,0,LeBron James,78,40.9,27.3,9.9,20.8,47.6,1.3,4,31.9,6.3,9,69.8,1.1,5.7,6.7,6,1.6,0.7,3.2,25.6
2006,0,Michael Redd,53,38.4,26.7,9,19.3,46.5,2.2,5.8,38.2,6.5,7.8,82.9,0.8,2.9,3.7,2.3,1.2,0.2,2.3,20.1
2006,0,Ray Allen,55,40.3,26.4,9.2,21,43.8,3,8.1,37.2,5.1,5.6,90.3,1,3.5,4.5,4.1,1.5,0.2,2.8,21.6
2006,0,Allen Iverson,65,42.5,26.3,8.9,20.2,44.2,1,3,31.5,7.5,9.4,79.5,0.4,2.6,3,7.2,1.9,0.2,4.1,21.2
2006,0,Vince Carter,82,38.1,25.2,8.9,19.5,45.4,1.9,5.3,35.7,5.6,7,80.2,1.4,4.6,6,4.8,1,0.4,2.6,22.7
2006,0,Joe Johnson,57,41.4,25,9.4,20,47.1,2.1,5.5,38.1,4.1,5.5,74.8,0.9,3.3,4.2,4.4,1.1,0.2,3.1,19.8
2006,0,Tracy McGrady,71,35.8,24.6,9,20.8,43.1,1.8,5.4,33.1,4.9,6.9,70.7,0.8,4.5,5.3,6.5,1.3,0.5,3,21.3
2006,1,Dirk Nowitzki,78,36.2,24.6,8.6,17.2,50.2,0.9,2.2,41.6,6.4,7.1,90.4,1.6,7.3,8.9,3.4,0.7,0.8,2.1,26.9
2006,0,Zach Randolph,68,35.7,23.6,8.8,18.9,46.7,0.2,0.7,29.2,5.8,7.1,81.9,2.9,7.2,10.1,2.2,0.8,0.2,3.2,22.4
2006,0,Chris Bosh,69,38.5,22.6,7.9,15.9,49.6,0.2,0.5,34.3,6.7,8.6,78.5,2.7,8,10.7,2.5,0.6,1.3,2.6,25.3
2006,0,Kevin Garnett,76,39.4,22.4,8.4,17.6,47.6,0.2,0.7,21.4,5.5,6.6,83.5,2.4,10.4,12.8,4.1,1.2,1.7,2.7,29.2
2006,0,Ben Gordon,82,33,21.4,7.4,16.3,45.5,1.9,4.6,41.3,4.6,5.4,86.4,0.4,2.7,3.1,3.6,0.8,0.2,3,16.5
2006,0,Carlos Boozer,74,34.6,20.9,8.7,15.6,56.1,0,0,0,3.4,5,68.5,3.2,8.5,11.7,3,0.9,0.3,2.6,25.8
2006,0,Elton Brand,80,38.5,20.5,8.1,15.1,53.3,0,0,100,4.4,5.8,76.1,3.4,6,9.3,2.9,1,2.2,2.5,25
2006,0,Amar'e Stoudemire,82,32.8,20.4,7.4,12.9,57.5,0,0,0,5.6,7.1,78.1,2.7,6.9,9.6,1,1,1.3,2.8,23.4
2006,0,Kevin Martin,80,35.2,20.2,6.3,13.3,47.3,1.6,4.2,38.1,6,7.1,84.4,0.9,3.4,4.3,2.2,1.2,0.1,1.7,18.2
2006,0,Tim Duncan,80,34.1,20,7.7,14.1,54.6,0,0.1,11.1,4.5,7.1,63.7,2.7,7.9,10.6,3.4,0.8,2.4,2.8,25.4
2006,0,Antawn Jamison,70,38,19.8,7.3,16.3,45,2,5.4,36.4,3.2,4.4,73.6,1.9,6.1,8,1.9,1.1,0.5,1.5,19.9
2006,0,Richard Hamilton,75,36.8,19.8,7.3,15.6,46.8,0.6,1.7,34.1,4.6,5.4,86.1,1,2.8,3.8,3.8,0.8,0.2,2.1,17.2
2006,0,Eddy Curry,81,35.2,19.5,7.2,12.5,57.6,0,0,100,5,8.1,61.5,2.4,4.6,7,0.8,0.4,0.5,3.6,16.2
2006,0,Josh Howard,70,35.1,18.9,7,15.4,45.9,1.3,3.4,38.5,3.5,4.2,82.7,1.9,4.9,6.8,1.8,1.2,0.8,1.8,18.6
2006,0,Metta World Peace,70,37.7,18.8,6.5,14.9,44,1.3,3.7,35.8,4.4,5.9,74,1.5,5,6.5,3.4,2.1,0.6,2.1,19.4
2006,0,Luol Deng,82,37.5,18.8,7.7,14.9,51.7,0,0.1,14.3,3.4,4.4,77.7,1.8,5.3,7.1,2.5,1.2,0.6,1.9,20.1
2006,0,Steve Nash,76,35.3,18.6,6.8,12.8,53.2,2.1,4.5,45.5,2.9,3.3,89.9,0.4,3.1,3.5,11.6,0.8,0.1,3.8,24.5
2006,0,Tony Parker,77,32.5,18.6,7.4,14.2,52,0.2,0.5,39.5,3.6,4.5,78.3,0.4,2.8,3.2,5.5,1.1,0.1,2.5,18.1
2006,0,Mike Miller,70,39.1,18.5,6.6,14.4,46,2.9,7.1,40.6,2.3,2.9,79.3,0.7,4.7,5.4,4.3,0.8,0.3,2.6,18.2
2006,0,Andre Iguodala,76,40.3,18.2,5.8,13,44.7,0.6,2,31,5.9,7.3,82,1,4.7,5.7,5.7,2,0.4,3.4,20.1
2006,0,Gerald Wallace,72,36.7,18.1,6.6,13.2,50.2,0.5,1.7,32.5,4.3,6.2,69.1,2,5.2,7.2,2.6,2,1,2.2,20.1
2006,0,Leandro Barbosa,80,32.7,18.1,6.6,13.9,47.6,2.4,5.5,43.4,2.5,2.9,84.5,0.3,2.4,2.7,4,1.2,0.2,1.8,16.5
2006,0,Dwight Howard,82,36.9,17.6,6.4,10.6,60.3,0,0,50,4.8,8.1,58.6,3.5,8.8,12.3,1.9,0.9,1.9,3.9,23.1
2006,0,Mehmet Okur,80,33.3,17.6,6.1,13.3,46.2,1.6,4.2,38.4,3.7,4.8,76.5,2,5.2,7.2,2,0.5,0.5,1.6,17.8
2006,0,Shawn Marion,80,37.6,17.5,7,13.4,52.4,1,3.2,31.7,2.5,3.1,81,2.2,7.7,9.8,1.7,2,1.5,1.4,24.1
2006,0,Mike Bibby,82,34,17.1,5.7,14.2,40.4,2.1,5.9,36,3.5,4.2,83,0.5,2.7,3.2,4.7,1.1,0.1,2.4,14.6
2006,0,Chauncey Billups,70,36.2,17,5,11.6,42.7,1.6,4.5,34.5,5.5,6.2,88.3,0.3,3.1,3.4,7.2,1.2,0.2,2,19.6
2006,0,Ricky Davis,81,37.3,17,6.2,13.4,46.5,1.5,3.8,39.7,3,3.5,83.9,0.7,3.2,3.9,4.8,1,0.3,2.6,16.5
2006,0,Corey Maggette,75,30.5,16.9,4.9,10.8,45.4,0.2,0.9,20,6.9,8.4,82,1.2,4.7,5.9,2.8,0.9,0.2,2.7,16.5
2006,0,Jason Terry,81,35.1,16.7,6.3,13.1,48.4,2,4.6,43.8,2,2.5,80.4,0.5,2.3,2.9,5.2,1,0.2,1.9,16.8
2006,0,Kirk Hinrich,80,35.5,16.6,5.9,13.3,44.8,1.8,4.2,41.5,3,3.6,83.5,0.4,3,3.4,6.3,1.3,0.3,2.4,17.5
2006,0,Manu Ginobili,75,27.5,16.5,5.3,11.4,46.4,1.7,4.3,39.6,4.3,5,86,0.8,3.6,4.4,3.5,1.5,0.4,2.1,17.3
2006,0,Monta Ellis,77,34.3,16.5,6.2,13.1,47.5,0.5,1.9,27.3,3.5,4.6,76.3,0.8,2.4,3.2,4.1,1.7,0.3,2.9,14.9
2006,0,Al Harrington,78,32.9,16.5,6.3,13.9,45.7,1.6,3.8,43.3,2.2,3.1,69.4,1.9,4.4,6.4,1.9,0.8,0.3,2.2,15.2
2006,0,Josh Smith,72,36.8,16.4,6.1,13.8,43.9,0.5,2.1,25,3.7,5.4,69.3,2.3,6.3,8.6,3.3,1.4,2.9,3.2,20
2006,0,Stephon Marbury,74,37.1,16.4,5.3,12.9,41.5,1.7,4.7,35.7,4,5.2,76.9,0.5,2.4,2.9,5.4,1,0.1,2.4,14.6
2006,0,Deron Williams,80,36.9,16.2,6.2,13.5,45.6,1,3.2,32.2,2.8,3.7,76.7,0.5,2.8,3.3,9.3,1,0.2,3.1,18.7
2006,0,Stephen Jackson,75,33.1,15.5,5.5,12.6,43.3,1.3,4.1,32.2,3.2,4,81.3,0.8,2.1,3,3.8,1.1,0.5,2.4,13.5
2006,0,Larry Hughes,70,37.1,14.9,5.4,13.6,40,1.1,3.2,33.3,3,4.4,67.6,0.6,3.2,3.8,3.7,1.3,0.4,2.2,12.2
2006,0,Ruben Patterson,81,31,14.7,5.9,10.7,54.8,0,0.2,15.8,3,4.6,64.1,2.3,3.1,5.4,2.9,1.4,0.3,2.5,15.7
2004,0,Allen Iverson,75,42.3,30.7,10.3,24.2,42.4,1.4,4.5,30.8,8.7,10.5,83.5,0.7,3.3,4,7.9,2.4,0.1,4.6,24.9
2004,0,Kobe Bryant,66,40.7,27.6,8.7,20.1,43.3,2,5.9,33.9,8.2,10.1,81.6,1.4,4.5,5.9,6,1.3,0.8,4.1,24.3
2004,0,LeBron James,80,42.4,27.2,9.9,21.1,47.2,1.4,3.9,35.1,6,8,75,1.4,6,7.4,7.2,2.2,0.7,3.3,28.2
2004,0,Dirk Nowitzki,78,38.7,26.1,8.5,18.5,45.9,1.2,2.9,39.9,7.9,9.1,86.9,1.2,8.5,9.7,3.1,1.2,1.5,2.3,28.1
2004,0,Amar'e Stoudemire,80,36.1,26,9.3,16.7,55.9,0,0.2,18.8,7.3,9.9,73.3,2.7,6.2,8.9,1.6,1,1.6,2.4,26.8
2004,0,Tracy McGrady,78,40.8,25.7,9.2,21.3,43.1,1.8,5.6,32.6,5.5,7.1,77.4,0.9,5.3,6.2,5.7,1.7,0.7,2.6,23.7
2004,0,Gilbert Arenas,80,40.9,25.5,8.2,19,43.1,2.6,7,36.5,6.5,8,81.4,1,3.7,4.7,5.1,1.7,0.3,3,22
2004,0,Vince Carter,77,36.7,24.5,9,20,45.2,1.6,4.1,40.6,4.8,6,79.8,1.4,3.8,5.2,4.2,1.4,0.6,2.2,21.6
2004,0,Dwyane Wade,77,38.6,24.1,8.2,17.1,47.8,0.2,0.6,28.9,7.5,9.9,76.2,1.4,3.7,5.2,6.8,1.6,1.1,4.2,23.2
2004,0,Ray Allen,78,39.3,23.9,8.2,19.2,42.8,2.7,7.1,37.6,4.8,5.5,88.3,1,3.4,4.4,3.7,1.1,0.1,2.2,19.4
2004,0,Michael Redd,75,38,23,8.3,18.9,44.1,1.4,3.9,35.5,4.9,5.8,85.4,1,3.2,4.2,2.3,0.8,0.1,1.8,17.2
2004,0,Shaquille O'Neal,73,34.1,22.9,9,15,60.1,0,0,0,4.8,10.5,46.1,3.5,6.9,10.4,2.7,0.5,2.3,2.8,24.4
2004,0,Corey Maggette,66,36.9,22.2,6.4,14.9,43.1,0.8,2.5,30.4,8.5,10,85.7,1.1,4.9,6,3.4,1.1,0.1,3,19.9
2004,0,Kevin Garnett,82,38.1,22.2,8.3,16.6,50.2,0.1,0.3,24,5.4,6.7,81.1,3,10.5,13.5,5.7,1.5,1.4,2.7,32
2004,0,Stephon Marbury,82,40,21.7,7.4,16,46.2,1.4,4,35.4,5.6,6.7,83.4,0.6,2.4,3,8.1,1.5,0.1,2.8,21.9
2004,0,Jason Richardson,72,37.8,21.7,8.5,19,44.6,1.7,5.1,33.8,3,4.3,69.3,1.7,4.2,5.9,3.9,1.5,0.4,2.3,19.2
2004,0,Paul Pierce,82,36.1,21.6,6.8,14.9,45.5,1.3,3.6,37,6.7,8.1,82.2,1,5.6,6.6,4.2,1.6,0.5,2.8,22.1
2004,0,Steve Francis,78,38.2,21.3,7.2,17.1,42.3,0.5,1.6,29.9,6.4,7.8,82.3,1.6,4.2,5.8,7,1.4,0.4,4.1,20.6
2004,0,Carmelo Anthony,75,34.8,20.8,7.1,16.4,43.1,0.6,2.1,26.6,6.1,7.6,79.6,1.9,3.8,5.7,2.6,0.9,0.4,3,16.5
2004,0,Rashard Lewis,71,38,20.5,7.5,16.2,46.2,2.4,6.1,40,3.1,4,77.7,1.5,3.9,5.5,1.3,1.1,0.9,1.7,17.9
2004,0,Elton Brand,81,37.1,20,7.8,15.4,50.3,0,0,0,4.5,6,75.2,3.7,5.9,9.5,2.6,0.8,2.1,2.3,23.5
2004,0,Mike Bibby,80,38.5,19.6,7,15.8,44.3,1.6,4.6,36,4,5.2,77.5,1,3.2,4.2,6.8,1.6,0.4,2.5,20
2004,0,Shawn Marion,81,38.9,19.4,7.6,15.9,47.6,1.4,4.2,33.4,2.8,3.4,83.3,2.9,8.4,11.3,1.9,2,1.5,1.5,25.6
2004,0,Antoine Walker,77,38.4,19.1,7.5,17.9,42.2,1.4,4.4,32.3,2.6,4.8,53.9,2.4,6.7,9,3.4,1.2,0.8,3.3,17.6
2004,0,Richard Hamilton,76,38.5,18.7,6.7,15.3,44,0.5,1.6,30.5,4.8,5.6,85.8,1,2.9,3.9,4.9,1,0.2,2.9,16.5
2004,0,Jalen Rose,81,33.5,18.5,6.5,14.3,45.5,1.3,3.4,39.4,4.1,4.8,85.4,0.5,2.9,3.4,2.6,0.8,0.1,2.2,14.6
2004,0,Yao Ming,80,30.6,18.3,6.7,12.2,55.2,0,0,0,4.9,6.2,78.3,2.6,5.8,8.4,0.8,0.4,2,2.5,20.6
2004,0,Jamal Crawford,70,38.4,17.7,6.2,15.7,39.8,2.6,7.3,36.1,2.6,3.1,84.3,0.5,2.4,2.9,4.3,1.3,0.3,2.1,14.5
2004,0,Desmond Mason,80,36.2,17.2,6,13.5,44.3,0,0.1,12.5,5.3,6.6,80.2,1.1,2.8,3.9,2.7,0.7,0.3,2.1,14
